1697843656526,0.9755859375,-0.17724609375,0.056396484375,-3.31878662109375,2.1209716796875,-1.2054443359375
1697843656527,0.97314453125,-0.1767578125,0.056640625,-3.34930419921875,2.20489501953125,-1.46484375
1697843656543,0.970458984375,-0.2001953125,0.038330078125,-5.13458251953125,2.87628173828125,-0.70953369140625
1697843656559,0.978271484375,-0.200439453125,0.03173828125,-5.95855712890625,2.63214111328125,1.6326904296875
1697843656575,0.97412109375,-0.18603515625,0.03955078125,-6.805419921875,2.9296875,2.899169921875
1697843656591,0.969970703125,-0.179931640625,0.023681640625,-6.317138671875,2.25067138671875,2.899169921875
1697843656607,0.96875,-0.16650390625,0.031005859375,-6.3934326171875,2.26593017578125,1.28173828125
1697843656623,0.970947265625,-0.16943359375,0.037109375,-5.47027587890625,2.1514892578125,-0.02288818359375
1697843656639,0.980224609375,-0.18359375,0.049072265625,-8.3160400390625,1.922607421875,-0.26702880859375
1697843656655,0.977294921875,-0.2021484375,0.046142578125,-9.04083251953125,2.64739990234375,1.03759765625
1697843656671,0.97412109375,-0.199462890625,0.04150390625,-7.88116455078125,2.05230712890625,2.32696533203125
1697843656687,0.984375,-0.172607421875,0.03955078125,-8.4075927734375,2.8533935546875,2.49481201171875
1697843656703,0.982666015625,-0.173828125,0.033935546875,-10.00213623046875,4.364013671875,2.08282470703125
1697843656719,0.97998046875,-0.187744140625,0.030029296875,-9.4146728515625,4.96673583984375,1.80816650390625
1697843656735,0.9833984375,-0.184326171875,0.032470703125,-9.86480712890625,5.18798828125,2.37274169921875
1697843656751,0.972900390625,-0.181640625,0.03076171875,-9.22393798828125,5.77545166015625,1.99127197265625
1697843656767,0.974365234375,-0.1845703125,0.01611328125,-8.758544921875,6.08062744140625,1.6937255859375
1697843656783,0.96484375,-0.1904296875,0.032958984375,-8.026123046875,5.4779052734375,1.617431640625
1697843656799,0.962890625,-0.19091796875,0.02490234375,-6.5155029296875,4.5013427734375,2.26593017578125
1697843656815,0.9677734375,-0.179443359375,0.033935546875,-5.7830810546875,3.7994384765625,1.9073486328125
1697843656832,0.97900390625,-0.171630859375,0.037841796875,-6.64520263671875,4.150390625,1.10626220703125
1697843656849,0.97021484375,-0.188720703125,0.01953125,-6.8511962890625,4.1656494140625,1.007080078125
1697843656864,0.9755859375,-0.18359375,0.025146484375,-6.4697265625,3.448486328125,1.65557861328125
1697843656880,0.97314453125,-0.18359375,0.032958984375,-6.37054443359375,3.265380859375,1.91497802734375
1697843656896,0.97509765625,-0.183837890625,0.025634765625,-6.61468505859375,3.0670166015625,2.44903564453125
1697843656912,0.970947265625,-0.17529296875,0.0263671875,-6.4239501953125,2.8839111328125,1.54876708984375
1697843656929,0.97216796875,-0.187255859375,0.03076171875,-5.828857421875,3.5247802734375,0.274658203125
1697843656944,0.98486328125,-0.194091796875,0.02685546875,-5.36346435546875,3.23486328125,-0.38909912109375
1697843656960,0.970703125,-0.196533203125,0.017822265625,-5.4473876953125,2.5177001953125,-0.05340576171875
1697843656976,0.97314453125,-0.189697265625,0.021728515625,-4.46319580078125,2.3651123046875,1.50299072265625
1697843656992,0.97900390625,-0.178466796875,0.036376953125,-5.0201416015625,3.60107421875,2.288818359375
1697843657008,0.9794921875,-0.184326171875,0.035400390625,-4.6539306640625,4.73785400390625,1.77001953125
1697843657024,0.975341796875,-0.186279296875,0.0341796875,-4.55474853515625,5.50079345703125,1.922607421875
1697843657040,0.965576171875,-0.18798828125,0.0224609375,-3.95965576171875,5.19561767578125,1.495361328125
1697843657056,0.96484375,-0.195556640625,0.026123046875,-3.7841796875,4.69970703125,2.32696533203125
